,Action Observation,Acupuncture,Age,Anti-Saccades,Braille Reading,Breath-Holding,CIAS,Chewing/Swallowing,Classical Conditioning,Counting/Calculation,Cued Explicit Recognition,Deception Task,Deductive Reasoning,Delay Discounting Task,Delayed Match To Sample,Divided Auditory Attention,Drawing,Eating/Drinking,Encoding,Episodic Recall,Face Monitor/Discrimination,Film Viewing,Finger Tapping,Fixation,Flanker Task,Flashing Checkerboard,Flexion/Extension,Free Word List Recall,Go/No-Go,Grasping,Imagined Movement,Imagined Objects/Scenes,Isometric Force,Mental Rotation,Micturition Task,Music Comprehension/Production,Naming (Covert),Naming (Overt),Non-Painful Electrical Stimulation,Non-Painful Thermal Stimulation,Oddball Discrimination,Olfactory Monitor/Discrimination,Orthographic Discrimination,Pain Monitor/Discrimination,PainLevel,Paired Associate Recall,Passive Listening,Passive Viewing,Phonological Discrimination,Pitch Monitor/Discrimination,Pointing,Posner Task,Reading (Covert),Reading (Overt),Recitation/Repetition (Covert),Recitation/Repetition (Overt),Rest,Reward Task,Saccades,Semantic Monitor/Discrimination,Sequence Recall/Learning,Sex,Simon Task,Sleep,Spatial/Location Discrimination,Sternberg Task,Stroop Task,SubjectID,Subjective Emotional Picture Discrimination,Syntactic Discrimination,Tactile Monitor/Discrimination,Task Switching,Theory of Mind Task,Tone Monitor/Discrimination,Tower of London,Transcranial Magnetic Stimulation,Vibrotactile Monitor/Discrimination,Video Games,Visual Distractor/Visual Attention,Visual Pursuit/Tracking,Whistling,Wisconsin Card Sorting Test,Word Generation (Covert),Word Generation (Overt),Word Stem Completion (Covert),Word Stem Completion (Overt),Writing,add_date,analysis_level,brain_coverage,brainpedia_labels,brainpedia_study,cognitive_contrast_cogatlas,cognitive_contrast_cogatlas_id,cognitive_paradigm_cogatlas,cognitive_paradigm_cogatlas_id,cognitive_paradigm_description_url,collection,collection_id,contrast_definition,contrast_definition_cogatlas,custom_prop,data,description,figure,file,file_size,id,image_type,is_thresholded,is_valid,label_description_file,map_type,modality,modify_date,n-back,name,nidm_results,nidm_results_ttl,not_mni,number_of_subjects,perc_bad_voxels,perc_voxels_outside,random_property_1,random_property_2,reduced_representation,smoothness_fwhm,statistic_parameters,task,thumbnail,type,url
7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:32.016015Z,meta-analysis,0.437669323319,,,Faces,cnt_5531474e117df,emotion processing fMRI task paradigm,trm_550b5b066d37b,,http://neurovault.org/collections/394/,394,BPD (negative - neutral) > HC (negative - neutral),,,,Abnormal emotion processing in BPD. Enhanced activations in patients with BPD compared to healthy controls (BPD > HC). Results are thresholded at at p<.005 & k>20. Note: Results are based on a meta-analysis of between-group comparisons.,,http://neurovault.org/media/images/394/fMRI_GroupComp_BPDgreaterHC.nii.gz,20891,2567,statistic_map,True,True,,Z map,fMRI-BOLD,2016-02-29T09:41:01.436450Z,,fMRI_BPDgreaterHC,,,False,,99.8892125115,0.0,,,http://neurovault.org/media/images/394/transform_4mm_2567.npy,,,,http://neurovault.org/media/images/394/glass_brain_2567.jpg,,http://neurovault.org/images/2567/
7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:09.789032Z,,1.83821115794,,,areas of activation during task minus baseline,cnt_4df69c712873f,passive viewing,trm_4c899211a965c,,http://neurovault.org/collections/913/,913,,,,,,,http://neurovault.org/media/images/913/sexual_pAgF_z_FDR_0.01.nii.gz,133673,13272,statistic_map,True,True,,Z map,fMRI-BOLD,2016-02-29T06:57:36.207644Z,,sexual_forward,,,False,,99.5346925481,0.0,,,http://neurovault.org/media/images/913/transform_4mm_13272.npy,,,,http://neurovault.org/media/images/913/glass_brain_13272.jpg,,http://neurovault.org/images/13272/
7396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:10.171985Z,,71.7874966962,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach S1 Card3,,http://neurovault.org/media/images/886/sr3.nii.gz,184289,13081,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:41:04.816165Z,,Luciano - S1 Card3,,,False,,56.5723388306,0.3732792474,,,http://neurovault.org/media/images/886/transform_4mm_13081.npy,,,,http://neurovault.org/media/images/886/glass_brain_13081.jpg,,http://neurovault.org/images/13081/
7465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-01T18:22:04.995389Z,,90.6982138715,,,rest eyes closed,cnt_54e6a394d0fb8,rest eyes closed,trm_54e69c642d89b,,http://neurovault.org/collections/1416/,1416,,,,,,,http://neurovault.org/media/images/1416/zstat2.nii.gz,823925,22001,statistic_map,False,True,,Z map,fMRI-BOLD,2016-06-01T18:22:07.967596Z,,selfUP_165,,,False,,76.1258501555,3.83535580872,,,http://neurovault.org/media/images/1416/transform_4mm_22001.npy,,,,http://neurovault.org/media/images/1416/glass_brain_22001.jpg,,http://neurovault.org/images/22001/
7558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21T10:56:40.972979Z,group,75.7553078347,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1265/,1265,,,,,Resting-state connectivity from our IFS seed identified as the peak response in IFS for the specific feature selection > global association decisions,5,http://neurovault.org/media/images/1265/-42_28_16_zstat1.nii.gz,680873,18004,statistic_map,False,True,,Z map,fMRI-BOLD,2016-06-02T18:07:17.434657Z,,IFS (-42 28 16) 3mm seed connectivity,,,False,19.0,80.3332266081,2.49552158091,,,http://neurovault.org/media/images/1265/transform_4mm_18004.npy,,,,http://neurovault.org/media/images/1265/glass_brain_18004_1.jpg,,http://neurovault.org/images/18004/
7564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21T10:58:26.075143Z,group,75.7553078347,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1265/,1265,,,,,"Resting-state connectivity from our ATL seed, identified as the peak response in ATL for the global association decisions > specific feature selection",5,http://neurovault.org/media/images/1265/-48_2_-38_zstat1.nii.gz,680233,18005,statistic_map,False,True,,Z map,fMRI-BOLD,2016-06-02T18:07:22.251784Z,,ATL (-48 2 -38) 3mm seed connectivity,,,False,19.0,80.3332266081,2.49552158091,,,http://neurovault.org/media/images/1265/transform_4mm_18005.npy,,,,http://neurovault.org/media/images/1265/glass_brain_18005_1.jpg,,http://neurovault.org/images/18005/
7570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21T11:06:03.115921Z,group,75.7553078347,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1265/,1265,,,,,Conjunction created using the script from Thomas Nichols (http://www2.warwick.ac.uk/fac/sci/statistics/staff/academic-research/nichols/scripts/fsl) which generates a conjunction image testing the conjunction null hypothesis,5,http://neurovault.org/media/images/1265/zstat_min_ATL_pars_triangularis_overlap_larger_set.nii.gz,669878,18006,statistic_map,False,True,,Z map,fMRI-BOLD,2016-06-02T18:07:27.064416Z,,IFS & ATL 3mm seed connectivity conjunction,,,False,19.0,80.3332266081,2.49552158091,,,http://neurovault.org/media/images/1265/transform_4mm_18006.npy,,,,http://neurovault.org/media/images/1265/glass_brain_18006_1.jpg,,http://neurovault.org/images/18006/
7576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21T11:13:23.439464Z,group,81.2112936192,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1265/,1265,,,,,"Contrast between dLIFG and vLIFG seeds taken from Badre et al. (2005), seeded in the NKI resting-state dataset.",6,http://neurovault.org/media/images/1265/-48_18_18_-51_27_-3_uncorrected.nii.gz,739645,18007,statistic_map,False,True,,Z map,fMRI-BOLD,2016-06-02T18:07:31.823149Z,,Dorsal IFG (-48 18 18) > Ventral IFG (-51 27 -3) seed connectivity difference,,,False,19.0,78.6647670305,3.64735328023,,,http://neurovault.org/media/images/1265/transform_4mm_18007.npy,,,,http://neurovault.org/media/images/1265/glass_brain_18007_1.jpg,,http://neurovault.org/images/18007/
7583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-21T11:15:09.958158Z,group,81.2112936192,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1265/,1265,,,,,"Contrast between vLIFG and dLIFG seeds taken from Badre et al. (2005), seeded in the NKI resting-state dataset.",6,http://neurovault.org/media/images/1265/-51_27_-3_-48_18_18_uncorrected.nii.gz,739702,18008,statistic_map,False,True,,Z map,fMRI-BOLD,2016-06-02T18:07:36.571486Z,,Ventral IFG (-51 27 -3) > Dorsal IFG (-48 18 18) seed connectivity difference,,,False,19.0,78.6647670305,3.64735328023,,,http://neurovault.org/media/images/1265/transform_4mm_18008.npy,,,,http://neurovault.org/media/images/1265/glass_brain_18008_1.jpg,,http://neurovault.org/images/18008/
7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:22.015608Z,,84.8775639369,,,active versus sham,cnt_4e495afedc2df,acupuncture task,trm_4c8989e1f3df7,,http://neurovault.org/collections/1033/,1033,,,,,,,http://neurovault.org/media/images/1033/BA_24spmT_0001.nii.gz,742618,14041,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:41:09.023927Z,,PPI,,,False,,62.1089861661,1.52037771561,,,http://neurovault.org/media/images/1033/transform_4mm_14041.npy,,,,http://neurovault.org/media/images/1033/glass_brain_14041.jpg,,http://neurovault.org/images/14041/
7816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:28.148495Z,,0.116812065651,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1092/,1092,,,,,,,http://neurovault.org/media/images/1092/u30_ffa.nii.gz,4050,14808,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:41:19.630426Z,,second level interaction,,,False,,99.9545004262,0.0,,,,,,,http://neurovault.org/media/images/1092/glass_brain_14808.jpg,,http://neurovault.org/images/14808/
7943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:30.874945Z,,0.116812065651,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1092/,1092,,,,,,,http://neurovault.org/media/images/1092/u30_corrected.nii.gz,3712,14870,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:41:20.655755Z,,co_scene 2nd level interaction fixed,,,False,,99.9545004262,0.0,,,,,,,http://neurovault.org/media/images/1092/glass_brain_14870.jpg,,http://neurovault.org/images/14870/
7944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:30.885236Z,,0.272068608606,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1048/,1048,,,,,,,http://neurovault.org/media/images/1048/contrast_masked_interactioncontrast_unmasked_interaction_corrected_vol.nii.gz,3649,14872,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:41:20.689224Z,,second level interaction permuted,,,False,,99.8940263091,0.0,,,,,,,http://neurovault.org/media/images/1048/glass_brain_14872.jpg,,http://neurovault.org/images/14872/
7945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:30.896053Z,,0.272068608606,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1048/,1048,,,,,,,http://neurovault.org/media/images/1048/contrast_masked_interactioncontrast_unmasked_interaction_corrected_vol_nans.nii.gz,4023,14873,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:41:20.722552Z,,second level interaction permuted nans,,,False,,99.8940263091,0.0,,,,,,,http://neurovault.org/media/images/1048/glass_brain_14873.jpg,,http://neurovault.org/images/14873/
7946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:30.906206Z,,0.272068608606,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1048/,1048,,,,,,,http://neurovault.org/media/images/1048/contrast_masked_interactioncontrast_unmasked_interaction_corrected_vol_1.nii.gz,3649,14874,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:41:20.755782Z,,second level interaction permuted no nans,,,False,,99.8940263091,0.0,,,,,,,http://neurovault.org/media/images/1048/glass_brain_14874.jpg,,http://neurovault.org/images/14874/
7948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:30.929617Z,,83.500325367,,,backward,cnt_4de56f7a17762,digit span task,tsk_4a57abb949a0d,,http://neurovault.org/collections/1098/,1098,,,,,,,http://neurovault.org/media/images/1098/spmT_0001_1.nii.gz,738628,14877,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:41:20.824350Z,,suyumna-2,,,False,,62.7505192617,1.44977090884,,,http://neurovault.org/media/images/1098/transform_4mm_14877.npy,,,,http://neurovault.org/media/images/1098/glass_brain_14877.jpg,,http://neurovault.org/images/14877/
7958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:23:30.992438Z,,99.1873620792,,,rest eyes open,cnt_54e6a3ceb7216,rest eyes open,trm_4c8a834779883,,http://neurovault.org/collections/1101/,1101,,,,,,,http://neurovault.org/media/images/1101/vol0020.nii.gz,151994,14885,statistic_map,False,True,,univariate-beta map,fMRI-BOLD,2016-01-27T21:41:21.252823Z,,N020,,,False,,64.1856424326,27.6945075709,,,http://neurovault.org/media/images/1101/transform_4mm_14885.npy,,,,http://neurovault.org/media/images/1101/glass_brain_14885.jpg,,http://neurovault.org/images/14885/
7989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:35.078279Z,group,99.9820555577,,,Shapes,cnt_55314757a78a1,emotion processing fMRI task paradigm,trm_550b5b066d37b,,http://neurovault.org/collections/457/,457,Shapes,,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_EMOTION_SHAPES_zstat1.nii.gz,1183414,3131,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-27T20:59:11.225630Z,,tfMRI EMOTION SHAPES zstat1,,,False,486.0,65.7106075697,26.191414706,,,http://neurovault.org/media/images/457/transform_4mm_3131.npy,0.0,481.0,,http://neurovault.org/media/images/457/glass_brain_3131_1.jpg,,http://neurovault.org/images/3131/
8062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:38.681382Z,,93.1953275174,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1048/,1048,,,,,,,http://neurovault.org/media/images/1048/spmT_0001_2.nii.gz,252900,14332,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:41:36.349839Z,,faux interaction,,,False,,62.706475914,2.66246602422,,,http://neurovault.org/media/images/1048/transform_4mm_14332.npy,,,,http://neurovault.org/media/images/1048/glass_brain_14332.jpg,,http://neurovault.org/images/14332/
8141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T00:53:16.554691Z,,84.8775639369,,,active versus sham,cnt_4e495afedc2df,acupuncture task,trm_4c8989e1f3df7,,http://neurovault.org/collections/1033/,1033,,,,,,,http://neurovault.org/media/images/1033/F.nii.gz,746563,24351,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T00:53:19.255332Z,,temp_f,,,False,,62.1089861661,1.52037771561,,,http://neurovault.org/media/images/1033/transform_4mm_24351.npy,,,,http://neurovault.org/media/images/1033/glass_brain_24351.jpg,,http://neurovault.org/images/24351/
8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T20:52:18.157438Z,,99.0775456764,,,d&#39; (difference between correct identifications and false alarms),cnt_4df92bccc5ae1,recognition memory test,tsk_4a57abb949d40,,http://neurovault.org/collections/1342/,1342,,,,,,,http://neurovault.org/media/images/1342/spmT_0001.nii.gz,136008,24353,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T20:52:20.641982Z,,rec,,,False,,55.3908902062,5.45743653813,,,http://neurovault.org/media/images/1342/transform_4mm_24353.npy,,,,http://neurovault.org/media/images/1342/glass_brain_24353.jpg,,http://neurovault.org/images/24353/
8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T20:53:02.769761Z,,99.0775456764,,,d&#39; (difference between correct identifications and false alarms),cnt_4df92bccc5ae1,recognition memory test,tsk_4a57abb949d40,,http://neurovault.org/collections/1342/,1342,,,,,,,http://neurovault.org/media/images/1342/spmT_0001_1.nii.gz,136008,24354,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T20:53:10.188382Z,,rec,,,False,,55.3908902062,5.45743653813,,,http://neurovault.org/media/images/1342/transform_4mm_24354.npy,,,,http://neurovault.org/media/images/1342/glass_brain_24354.jpg,,http://neurovault.org/images/24354/
8236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T20:54:27.611178Z,,99.0775456764,,,d&#39; (difference between correct identifications and false alarms),cnt_4df92bccc5ae1,recognition memory test,tsk_4a57abb949d40,,http://neurovault.org/collections/1342/,1342,,,,,,,http://neurovault.org/media/images/1342/spmT_0001_2.nii.gz,136008,24355,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T20:54:30.090063Z,,rec,,,False,,55.3908902062,5.45743653813,,,http://neurovault.org/media/images/1342/transform_4mm_24355.npy,,,,http://neurovault.org/media/images/1342/glass_brain_24355.jpg,,http://neurovault.org/images/24355/
8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T20:57:18.021364Z,,78.331250372,,,d&#39; (difference between correct identifications and false alarms),cnt_4df92bccc5ae1,recognition memory test,tsk_4a57abb949d40,,http://neurovault.org/collections/1342/,1342,,,,,,,http://neurovault.org/media/images/1342/spmT_0017.nii.gz,109278,24356,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T20:57:20.553937Z,,rec,,,False,,65.6242083397,3.00305832934,,,http://neurovault.org/media/images/1342/transform_4mm_24356.npy,,,,http://neurovault.org/media/images/1342/glass_brain_24356.jpg,,http://neurovault.org/images/24356/
8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T21:00:38.397214Z,,98.1963647186,,,d&#39; (difference between correct identifications and false alarms),cnt_4df92bccc5ae1,recognition memory test,tsk_4a57abb949d40,,http://neurovault.org/collections/1342/,1342,,,,,,,http://neurovault.org/media/images/1342/rspmT_0017.nii.gz,1937667,24357,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T21:00:41.181763Z,,rec,,,False,,44.8785713732,54.9059174904,,,http://neurovault.org/media/images/1342/transform_4mm_24357.npy,,,,http://neurovault.org/media/images/1342/glass_brain_24357.jpg,,http://neurovault.org/images/24357/
8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-01T21:08:28.910474Z,,98.1963647186,,,d&#39; (difference between correct identifications and false alarms),cnt_4df92bccc5ae1,recognition memory test,tsk_4a57abb949d40,,http://neurovault.org/collections/1342/,1342,,,,,,,http://neurovault.org/media/images/1342/rspmT_0001.nii.gz,1929211,24358,statistic_map,False,True,,T map,fMRI-BOLD,2016-08-01T21:08:31.932797Z,,rec,,,False,,44.8785713732,54.9059174904,,,http://neurovault.org/media/images/1342/transform_4mm_24358.npy,,,,http://neurovault.org/media/images/1342/glass_brain_24358.jpg,,http://neurovault.org/images/24358/
8475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:45.627098Z,,71.7968251994,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach S1 Card5,,http://neurovault.org/media/images/886/sr5.nii.gz,184618,13083,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:42:44.410497Z,,Luciano - S1 Card5,,,False,,56.5667166417,0.373230928547,,,http://neurovault.org/media/images/886/transform_4mm_13083.npy,,,,http://neurovault.org/media/images/886/glass_brain_13083.jpg,,http://neurovault.org/images/13083/
8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:46.618385Z,group,99.9886205976,,,Right Hand,cnt_5531528989cc7,motor fMRI task paradigm,trm_550b53d7dd674,,http://neurovault.org/collections/457/,457,Right Finger (Hand),,,,FSL5.0,,http://neurovault.org/media/images/457/tfMRI_MOTOR_RH_zstat1.nii.gz,1184943,3162,statistic_map,False,True,,Z map,fMRI-BOLD,2016-01-21T17:21:46.618403Z,,tfMRI MOTOR RIGHT HAND zstat1,,,False,486.0,65.7102752072,26.18728373,,,http://neurovault.org/media/images/457/transform_4mm_3162.npy,0.0,490.0,,http://neurovault.org/media/images/457/glass_brain_3162.jpg,,http://neurovault.org/images/3162/
8588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:47.272739Z,,71.7859419456,,,percent correct,cnt_55a301cd38de4,object perception task,trm_551b0ee81fb6b,,http://neurovault.org/collections/886/,886,,,,,Rorschach S1 Card6,,http://neurovault.org/media/images/886/sr6.nii.gz,184576,13084,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-27T21:42:48.943009Z,,Luciano - S1 Card6,,,False,,56.5732758621,0.373287301759,,,http://neurovault.org/media/images/886/transform_4mm_13084.npy,,,,http://neurovault.org/media/images/886/glass_brain_13084.jpg,,http://neurovault.org/images/13084/
8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:47.322922Z,,0.0961111932574,,,angular distance between test view and study view,cnt_501715cead551,scene recognition task,trm_4da6327154fd4,,http://neurovault.org/collections/1048/,1048,,,,,,,http://neurovault.org/media/images/1048/SnPMt_filtered.nii.gz,8399,14221,statistic_map,True,True,,T map,fMRI-BOLD,2016-01-27T21:42:49.130607Z,,snpm_test,,,False,,99.9625636418,0.0,,,,,,,http://neurovault.org/media/images/1048/glass_brain_14221.jpg,,http://neurovault.org/images/14221/
8709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:48.726355Z,,66.9069471252,,,post-extinction response to CS,cnt_5024025b137a6,pavlovian conditioning task,trm_4c898acd1f28e,,http://neurovault.org/collections/954/,954,,,,,Neuronal correlates of altered extinction recall. The differential activation CS+E>CS-E (corrected for acquisition) is stronger in participants of the late wake group compared to the late sleep group. ,Figure 6,http://neurovault.org/media/images/954/spmT_0001.nii.gz,1468277,13607,statistic_map,False,True,,T map,fMRI-BOLD,2016-02-22T23:11:12.078314Z,,late wake > late sleep consolidation: corrected differential activation of extinguished stimuli,,,False,40.0,82.9354034137,0.0170049118034,,,http://neurovault.org/media/images/954/transform_4mm_13607.npy,8.8,38.0,,http://neurovault.org/media/images/954/glass_brain_13607_1.jpg,,http://neurovault.org/images/13607/
8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-21T17:21:48.877007Z,group,77.4735045167,,,food choice periods of high energy trials versus food choice periods of low energy trials,cnt_55ef440b3f6f2,eating/drinking,trm_4c898c0786246,,http://neurovault.org/collections/723/,723,Food choice periods of HE trials versus food choice periods of LE trials. ,,,,"To determine which brain regions showed differential activation for HE and LE choice periods, the contrast images of HE minus LE choice periods (and vice versa) were entered into one-sample t-test analyses. ",Figure 3,http://neurovault.org/media/images/723/spmT_0001_HEminLE.nii.gz,87745,10924,statistic_map,False,True,,T map,fMRI-BOLD,2016-01-21T17:21:48.877026Z,,HE vs LE food choice periods,,,False,20.0,66.2745098039,1.05377906977,,,http://neurovault.org/media/images/723/transform_4mm_10924.npy,,,,http://neurovault.org/media/images/723/glass_brain_10924.jpg,,http://neurovault.org/images/10924/
